tweet_id,favorites,retweets
732732193018155009,2518,559
732726085725589504,3658,925
732585889486888962,3797,815
732375214819057664,8367,2645
732005617171337216,15414,5728
731285275100512256,3604,1029
731156023742988288,3962,1332
730924654643314689,6338,2078
730573383004487680,5072,2252
730427201120833536,3586,1099
730211855403241472,3951,1104
730196704625098752,5028,2022
729854734790754305,4170,1181
729838605770891264,1762,403
729823566028484608,4117,1302
729463711119904772,5988,2431
729113531270991872,1946,343
728986383096946689,3252,854
728760639972315136,4836,1785
728751179681943552,2866,707
728653952833728512,3417,1085
728409960103686147,5071,2097
728387165835677696,3792,1004
728046963732717569,4449,1236
728035342121635841,4701,1748
728015554473250816,4231,1150
727685679342333952,3039,665
727644517743104000,6084,1830
727524757080539137,4611,1278
727314416056803329,3443,782
727286334147182592,3140,853
727175381690781696,4015,1449
727155742655025152,3761,1394
726935089318363137,7099,2571
726887082820554753,3959,1582
726828223124897792,3672,1043
726224900189511680,4554,1198
725842289046749185,7266,2776
725786712245440512,4290,1424
725729321944506368,5355,1874
725458796924002305,1453,651
724983749226668032,3830,1366
724771698126512129,2450,670
724405726123311104,5463,1720
724049859469295616,4461,1849
724046343203856385,2747,588
724004602748780546,4316,1643
723912936180330496,4024,1287
723688335806480385,7924,3115
723673163800948736,3118,934
723179728551723008,5460,1964
722974582966214656,4220,1641
722613351520608256,5125,1717
721503162398597120,4791,1960
721001180231503872,2615,643
720785406564900865,3214,803
720775346191278080,2562,709
720415127506415616,4262,1571
720389942216527872,6580,2627
720340705894408192,2958,1024
720059472081784833,4009,1171
720043174954147842,5066,2099
719991154352222208,4986,1826
719704490224398336,4700,1513
719551379208073216,5214,2020
719367763014393856,2875,773
719339463458033665,4546,1307
719332531645071360,3528,997
718971898235854848,3601,1142
718939241951195136,5397,1847
718631497683582976,19453,8433
718613305783398402,2513,501
718540630683709445,2547,1062
718460005985447936,2781,547
718454725339934721,5011,1579
718246886998687744,1992,519
718234618122661888,3997,1051
717841801130979328,2533,619
717790033953034240,2976,1177
717537687239008257,5927,1922
717428917016076293,1658,472
717421804990701568,3248,876
717047459982213120,6463,2002
717009362452090881,3368,1019
716802964044845056,4423,1234
716791146589110272,7491,1603
716730379797970944,1274,448
716447146686459905,13499,6184
716439118184652801,2440,219
716285507865542656,2870,1131
716080869887381504,6936,2003
715928423106027520,3287,915
715758151270801409,3839,1499
715733265223708672,4817,1761
715704790270025728,2887,592
715696743237730304,4028,1350
715680795826982913,4465,1698
715360349751484417,5644,1645
715342466308784130,3133,717
715220193576927233,2493,685
715200624753819648,5287,1973
715009755312439296,4298,1289
714982300363173890,3873,1077
714962719905021952,7592,4477
714957620017307648,4257,1482
714631576617938945,3375,1051
714606013974974464,3748,968
714485234495041536,2790,1210
714258258790387713,3127,748
714251586676113411,3373,875
714214115368108032,2346,919
714141408463036416,4453,1464
713919462244790272,3389,811
713909862279876608,1978,566
713900603437621249,2935,770
713761197720473600,5035,1440
713411074226274305,4561,1354
713177543487135744,7449,2952
713175907180089344,4602,1526
712809025985978368,19146,7043
712717840512598017,12756,5240
712668654853337088,4301,1264
712438159032893441,5497,1633
712309440758808576,251,25
712097430750289920,3920,1086
712092745624633345,3043,937
712085617388212225,3358,506
712065007010385924,2342,659
711998809858043904,0,130
711968124745228288,8329,2422
711743778164514816,2933,1030
711732680602345472,9176,4328
711694788429553666,33927,19189
711652651650457602,3990,960
711363825979756544,3778,1187
711306686208872448,3423,769
711008018775851008,3088,641
710997087345876993,4704,1450
710844581445812225,2636,723
710833117892898816,2778,559
710658690886586372,2388,588
710609963652087808,4952,2472
710588934686908417,4693,1958
710296729921429505,2454,774
710283270106132480,2212,541
710272297844797440,4691,1308
710269109699739648,2478,1178
710153181850935296,3008,935
710140971284037632,2860,927
710117014656950272,5684,2089
709918798883774466,3091,1113
709901256215666688,694,105
709852847387627521,3627,1251
709566166965075968,3660,1261
709556954897764353,3401,1112
709519240576036864,1538,245
709449600415961088,2308,605
709409458133323776,2705,718
709225125749587968,2491,597
709207347839836162,12995,6132
709198395643068416,2507,669
709179584944730112,2073,697
709158332880297985,2115,439
709042156699303936,4922,1716
708853462201716736,1852,687
708845821941387268,3091,940
708834316713893888,1752,530
708810915978854401,17039,7274
708738143638450176,2840,855
708711088997666817,2639,753
708479650088034305,2637,703
708469915515297792,3192,855
708400866336894977,16527,10624
708356463048204288,3721,1389
708349470027751425,2430,767
708149363256774660,4422,1606
708130923141795840,3507,880
708119489313951744,2775,1025
708109389455101952,1996,566
708026248782585858,4514,2005
707995814724026368,3238,1178
707983188426153984,51,2
707969809498152960,2794,1015
707776935007539200,3392,993
707741517457260545,2579,642
707738799544082433,4233,2600
707693576495472641,3546,1044
707629649552134146,2666,925
707610948723478529,17537,6708
707420581654872064,2355,722
707411934438625280,2366,620
707387676719185920,3626,1360
707377100785885184,3393,1132
707315916783140866,2562,671
707297311098011648,2871,828
707059547140169728,2673,708
707038192327901184,2259,828
707021089608753152,4212,1432
707014260413456384,2381,623
706904523814649856,15085,8226
706901761596989440,2140,624
706681918348251136,3448,1017
706644897839910912,2670,1153
706593038911545345,2230,658
706538006853918722,3574,1481
706516534877929472,3207,1080
706346369204748288,3566,967
706310011488698368,22074,8377
706291001778950144,1761,490
706265994973601792,2829,965
706169069255446529,4034,2338
706166467411222528,5320,1681
706153300320784384,1537,400
705975130514706432,3213,770
705970349788291072,3247,929
705898680587526145,2452,581
705786532653883392,2008,549
705591895322394625,3287,1211
705475953783398401,3054,963
705442520700944385,4597,1715
705428427625635840,3942,1763
705239209544720384,3108,779
705223444686888960,2659,840
705102439679201280,2225,536
705066031337840642,2254,634
704871453724954624,4421,1165
704859558691414016,2337,572
704847917308362754,5276,1610
704819833553219584,2734,1036
704761120771465216,6868,3036
704499785726889984,3036,1048
704491224099647488,792,84
704480331685040129,3519,1107
704364645503647744,8294,3727
704347321748819968,1651,362
704134088924532736,1561,491
704113298707505153,1917,590
704054845121142784,3027,950
703774238772166656,1904,486
703769065844768768,3402,1197
703631701117943808,2690,721
703611486317502464,3992,1589
703425003149250560,3928,1446
703407252292673536,2541,730
703382836347330562,3630,1190
703356393781329922,1985,404
703268521220972544,2037,568
703079050210877440,7659,3253
703041949650034688,27269,13158
702932127499816960,2689,755
702899151802126337,1669,477
702684942141153280,3337,1135
702671118226825216,2283,586
702598099714314240,12610,3599
702539513671897089,2974,1004
702332542343577600,3304,1636
702321140488925184,3392,1087
702276748847800320,2562,802
702217446468493312,4969,1401
701981390485725185,3578,1042
701952816642965504,3965,1075
701889187134500865,3671,1447
701805642395348998,3550,1775
701601587219795968,2161,479
701570477911896070,2916,974
701545186879471618,2757,642
701214700881756160,12642,5367
700890391244103680,2295,601
700864154249383937,2679,641
700847567345688576,2535,526
700796979434098688,2521,1005
700747788515020802,23673,9821
700518061187723268,2730,843
700505138482569216,2366,598
700462010979500032,4285,1890
700167517596164096,2733,780
700151421916807169,2317,698
700143752053182464,7798,2877
700062718104104960,2745,729
700029284593901568,2148,610
700002074055016451,3435,1409
699801817392291840,3171,1009
699788877217865730,2314,522
699779630832685056,2866,1309
699775878809702401,2027,635
699691744225525762,10622,4837
699446877801091073,6155,2745
699434518667751424,2238,530
699423671849451520,1426,347
699413908797464576,2151,646
699370870310113280,1953,459
699323444782047232,3272,906
699088579889332224,2322,663
699079609774645248,2544,687
699072405256409088,3117,1250
699060279947165696,3907,1899
699036661657767936,2696,1254
698989035503689728,3497,1030
698953797952008193,2802,952
698907974262222848,2626,657
698710712454139905,2560,715
698703483621523456,1506,399
698635131305795584,1337,356
698549713696649216,2409,650
698355670425473025,1940,477
698342080612007937,2338,995
698262614669991936,4920,2113
698195409219559425,17373,6261
698178924120031232,2910,781
697995514407682048,1581,351
697990423684476929,3408,1360
697943111201378304,2488,720
697881462549430272,3129,1252
697630435728322560,1814,567
697616773278015490,3273,1064
697596423848730625,3146,1325
697575480820686848,2115,522
697516214579523584,2149,1182
697482927769255936,2506,706
697463031882764288,3532,1450
697270446429966336,4849,1963
697259378236399616,3410,1049
697255105972801536,3134,1217
697242256848379904,2608,702
696900204696625153,3298,1069
696894894812565505,2426,708
696886256886657024,5018,1891
696877980375769088,2526,744
696754882863349760,1537,374
696744641916489729,2144,986
696713835009417216,2460,678
696518437233913856,4035,1786
696490539101908992,1258,150
696488710901260288,2631,1083
696405997980676096,3334,1202
696100768806522880,2010,700
695816827381944320,3120,1226
695794761660297217,3294,817
695767669421768709,1938,789
695629776980148225,4727,2211
695446424020918272,4544,1901
695409464418041856,8973,3756
695314793360662529,3769,1538
695095422348574720,2737,647
695074328191332352,2950,1166
695064344191721472,1660,633
695051054296211456,2758,829
694925794720792577,2792,961
694905863685980160,2856,976
694669722378485760,37038,15186
694356675654983680,1563,299
694352839993344000,2119,652
694342028726001664,1631,505
694329668942569472,2080,524
694206574471057408,4327,2135
694183373896572928,3058,977
694001791655137281,3519,1082
693993230313091072,1942,424
693942351086120961,1801,385
693647888581312512,2797,623
693644216740769793,1393,131
693642232151285760,2632,430
693629975228977152,2545,837
693622659251335168,1605,387
693590843962331137,5243,2072
693582294167244802,1708,267
693486665285931008,1850,666
693280720173801472,3491,1297
693267061318012928,2471,856
693262851218264065,2315,524
693231807727280129,2974,769
693155686491000832,8157,3371
693109034023534592,1783,644
693095443459342336,1946,486
692919143163629568,2760,787
692905862751522816,2528,919
692901601640583168,1849,628
692894228850999298,2366,850
692828166163931137,2991,922
692752401762250755,7074,3815
692568918515392513,4512,1615
692535307825213440,3308,1431
692530551048294401,1914,435
692423280028966913,1534,240
692417313023332352,9679,3657
692187005137076224,2618,858
692158366030913536,2227,830
692142790915014657,1705,414
692041934689402880,3519,1340
692017291282812928,2972,1001
691820333922455552,4093,1748
691793053716221953,8424,4426
691756958957883396,2990,1068
691675652215414786,2018,530
691483041324204033,2466,589
691459709405118465,4202,1213
691444869282295808,2749,888
691416866452082688,20014,8046
691321916024623104,2669,693
691096613310316544,3071,926
691090071332753408,1773,353
690989312272396288,6114,3011
690959652130045952,3717,1320
690938899477221376,4271,2096
690932576555528194,3404,1079
690735892932222976,3929,1338
690728923253055490,2255,540
690690673629138944,2409,844
690649993829576704,1360,293
690607260360429569,306,17
690597161306841088,2042,636
690400367696297985,1947,474
690374419777196032,3387,902
690360449368465409,2748,939
690348396616552449,1566,542
690248561355657216,1741,434
690021994562220032,2896,1089
690015576308211712,2603,778
690005060500217858,3805,1780
689999384604450816,1482,394
689993469801164801,1510,476
689977555533848577,1422,469
689905486972461056,2512,728
689877686181715968,3138,1242
689835978131935233,2250,789
689661964914655233,3319,976
689659372465688576,10744,4076
689623661272240129,2304,676
689599056876867584,12051,5818
689557536375177216,2124,482
689517482558820352,3527,1510
689289219123089408,2340,993
689283819090870273,3410,1158
689280876073582592,2071,752
689275259254616065,1199,258
689255633275777024,2652,1139
689154315265683456,3179,1052
689143371370250240,2096,537
688916208532455424,2834,917
688908934925697024,2192,817
688898160958271489,2182,830
688894073864884227,2320,733
688828561667567616,1430,393
688804835492233216,1003,203
688789766343622656,2304,695
688547210804498433,2714,738
688519176466644993,2404,773
688385280030670848,9626,4697
688211956440801280,2317,875
688179443353796608,2203,619
688116655151435777,2938,821
688064179421470721,1794,380
687841446767013888,5666,2665
687826841265172480,2828,1186
687818504314159109,2586,1002
687807801670897665,2490,742
687732144991551489,1829,695
687704180304273409,2535,883
687664829264453632,2008,536
687494652870668288,1973,602
687480748861947905,1658,253
687476254459715584,2053,560
687460506001633280,2128,569
687399393394311168,1964,660
687317306314240000,20845,9622
687312378585812992,4524,2001
687127927494963200,5656,2412
687124485711986689,2250,525
687109925361856513,6021,2600
687102708889812993,2427,1039
687096057537363968,2331,634
686947101016735744,8929,3351
686760001961103360,3655,1452
686749460672679938,3601,1537
686730991906516992,4304,1266
686683045143953408,2916,848
686618349602762752,3831,1437
686606069955735556,1970,573
686394059078897668,1803,712
686386521809772549,3379,927
686377065986265092,2289,594
686358356425093120,2278,717
686286779679375361,4145,1750
686050296934563840,2285,764
686035780142297088,1202,128
686034024800862208,3225,1221
686007916130873345,2574,445
686003207160610816,1891,674
685973236358713344,2189,549
685943807276412928,1683,630
685906723014619143,7791,3075
685681090388975616,2104,134
685667379192414208,2428,603
685663452032069632,3380,1537
685641971164143616,3043,824
685547936038666240,34142,16564
685532292383666176,3149,1215
685325112850124800,9830,4196
685321586178670592,2750,678
685315239903100929,3473,1140
685307451701334016,2149,464
685268753634967552,3213,1270
685198997565345792,2420,699
685169283572338688,4250,1497
684969860808454144,2457,397
684959798585110529,7062,3301
684940049151070208,3340,1096
684926975086034944,3627,489
684914660081053696,3645,1546
684902183876321280,1951,558
684880619965411328,2180,866
684830982659280897,36302,22783
684800227459624960,2819,1054
684594889858887680,9252,3720
684588130326986752,4255,1482
684567543613382656,3128,1296
684538444857667585,2739,1005
684481074559381504,4026,1233
684460069371654144,2060,585
684241637099323392,8440,3498
684225744407494656,1281,223
684222868335505415,3971,1448
684200372118904832,2244,1080
684195085588783105,1985,546
684188786104872960,3609,1242
684177701129875456,2089,709
684147889187209216,3088,1571
684122891630342144,2069,499
684097758874210310,4262,1514
683857920510050305,3943,1176
683852578183077888,1999,370
683849932751646720,2715,1035
683834909291606017,2718,1167
683828599284170753,2911,1119
683773439333797890,3467,1429
683742671509258241,6738,3499
683515932363329536,7619,3076
683498322573824003,3285,1016
683481228088049664,2740,1052
683462770029932544,2517,709
683449695444799489,4049,1699
683391852557561860,7898,2511
683357973142474752,3045,981
683142553609318400,2998,1095
683111407806746624,3517,962
683098815881154561,2248,695
683078886620553216,2058,590
683030066213818368,2233,768
682962037429899265,38277,17600
682808988178739200,1842,190
682788441537560576,2561,1179
682750546109968385,1582,461
682697186228989953,1365,379
682662431982772225,3167,1140
682638830361513985,2134,638
682429480204398592,3562,1226
682406705142087680,7864,1864
682393905736888321,2315,719
682389078323662849,1724,494
682303737705140231,3183,1060
682259524040966145,4322,1277
682242692827447297,3381,1246
682088079302213632,18934,10426
682059653698686977,5133,1782
682047327939461121,3320,1014
682032003584274432,6821,2126
682003177596559360,3261,1618
681981167097122816,2901,1089
681891461017812993,2559,864
681694085539872773,13239,4278
681679526984871937,1833,473
681654059175129088,2726,977
681610798867845120,1982,501
681579835668455424,3678,1374
681523177663676416,14825,6118
681340665377193984,1694,295
681339448655802368,9613,4287
681320187870711809,2741,792
681302363064414209,4084,1927
681297372102656000,3321,1013
681281657291280384,3330,1163
681261549936340994,1513,290
681242418453299201,1549,569
681231109724700672,2486,511
681193455364796417,3846,1563
680970795137544192,2512,703
680959110691590145,4725,2114
680940246314430465,3328,1113
680934982542561280,2145,463
680913438424612864,2480,650
680889648562991104,1830,383
680836378243002368,3580,1402
680805554198020098,2234,697
680801747103793152,2454,868
680798457301471234,2961,1098
680609293079592961,2731,750
680583894916304897,3748,1418
680497766108381184,4380,2008
680494726643068929,1781,510
680473011644985345,2632,784
680440374763077632,1507,533
680221482581123072,1513,305
680206703334408192,2943,1244
680191257256136705,2226,530
680176173301628928,4036,1653
680161097740095489,2404,774
680145970311643136,3737,1838
680130881361686529,2363,1001
680115823365742593,2805,951
680100725817409536,3693,1444
680085611152338944,13220,9445
680070545539371008,2670,926
679877062409191424,2044,683
679872969355714560,2254,698
679862121895714818,2540,654
679854723806179328,2956,1303
679844490799091713,2452,804
679828447187857408,37465,14802
679777920601223168,3187,1171
679736210798047232,2165,837
679729593985699840,2239,867
679722016581222400,1710,495
679530280114372609,4935,2190
679527802031484928,2735,762
679511351870550016,3491,1333
679503373272485890,3241,1553
679475951516934144,2157,666
679462823135686656,32745,19829
679405845277462528,2454,1265
679158373988876288,22090,8521
679148763231985668,2864,1086
679132435750195208,3060,1220
679111216690831360,6160,2693
679062614270468097,17579,8637
679047485189439488,2320,712
679001094530465792,2909,1302
678991772295516161,2389,1237
678969228704284672,1698,485
678800283649069056,2656,950
678798276842360832,3575,1248
678774928607469569,2886,966
678767140346941444,3654,1438
678764513869611008,1694,501
678755239630127104,7351,3478
678740035362037760,3871,1781
678708137298427904,5746,2543
678675843183484930,2964,1552
678643457146150913,2113,443
678446151570427904,4122,1641
678424312106393600,5577,2665
678410210315247616,4365,1915
678399652199309312,81477,33306
678396796259975168,1640,443
678389028614488064,1928,440
678380236862578688,2521,956
678341075375947776,1782,566
678334497360859136,1341,271
678278586130948096,11770,6369
678255464182861824,1632,390
678023323247357953,1988,402
678021115718029313,14118,6688
677961670166224897,3512,1766
677918531514703872,1392,430
677895101218201600,4973,2213
677716515794329600,3144,1012
677700003327029250,3488,1517
677698403548192770,1261,334
677687604918272002,2547,889
677673981332312066,3431,1571
677662372920729601,2002,1018
677644091929329666,1908,836
677573743309385728,2195,758
677565715327688705,1329,478
677557565589463040,2499,1213
677547928504967168,7109,3810
677530072887205888,1100,236
677335745548390400,3116,1867
677334615166730240,1385,306
677331501395156992,1126,245
677328882937298944,3725,1569
677314812125323265,1686,555
677301033169788928,1274,429
677269281705472000,2046,737
677228873407442944,3631,1715
677187300187611136,2802,964
676975532580409345,2858,1119
676957860086095872,2269,842
676949632774234114,1343,417
676948236477857792,2226,910
676946864479084545,1753,394
676942428000112642,2117,790
676936541936185344,13018,5107
676916996760600576,3039,1876
676897532954456065,2308,748
676864501615042560,2152,739
676821958043033607,23602,16274
676819651066732545,1850,694
676811746707918848,1449,443
676776431406465024,5128,2094
676617503762681856,2965,1023
676613908052996102,1110,203
676606785097199616,1924,457
676603393314578432,1191,400
676593408224403456,4673,2249
676590572941893632,933,130
676588346097852417,2374,828
676582956622721024,1228,290
676575501977128964,2649,1163
676533798876651520,1917,580
676496375194980353,1553,555
676470639084101634,11843,4854
676440007570247681,1756,693
676430933382295552,1426,359
676263575653122048,2124,574
676237365392908289,1249,303
676219687039057920,77073,32257
676215927814406144,1773,606
676191832485810177,2325,1073
676146341966438401,1960,689
676121918416756736,2196,1204
676101918813499392,2864,1209
676098748976615425,3064,1494
676089483918516224,1341,447
675898130735476737,1652,595
675891555769696257,2165,898
675888385639251968,2421,1001
675878199931371520,4247,1450
675870721063669760,1667,596
675853064436391936,2738,1344
675849018447167488,956,154
675845657354215424,2318,919
675822767435051008,1550,555
675820929667219457,1070,239
675798442703122432,10425,3505
675781562965868544,1653,490
675740360753160193,1191,359
675710890956750848,1924,852
675707330206547968,2013,721
675706639471788032,655,101
675534494439489536,1854,433
675531475945709568,1204,398
675522403582218240,1058,295
675517828909424640,1314,472
675501075957489664,17425,6003
675497103322386432,3189,1344
675489971617296384,1321,621
675483430902214656,1870,1001
675432746517426176,1552,590
675372240448454658,1719,528
675362609739206656,1067,236
675354435921575936,33241,17770
675349384339542016,3974,2332
675334060156301312,2822,1337
675166823650848770,3666,1664
675153376133427200,6371,2684
675149409102012420,3791,1728
675147105808306176,957,245
675146535592706048,1210,323
675145476954566656,2168,930
675135153782571009,1318,509
675113801096802304,1980,806
675111688094527488,981,260
675109292475830276,2839,1169
675047298674663426,1070,338
675015141583413248,2747,1238
675006312288268288,1001,232
675003128568291329,1574,487
674999807681908736,2278,1134
674805413498527744,867,365
674800520222154752,3053,884
674793399141146624,2540,1120
674790488185167872,1121,254
674788554665512960,825,216
674781762103414784,2027,1238
674774481756377088,1135,486
674767892831932416,1855,815
674764817387900928,795,245
674754018082705410,1379,462
674752233200820224,1475,481
674743008475090944,1425,569
674742531037511680,495,52
674739953134403584,1126,403
674737130913071104,657,96
674690135443775488,1161,481
674670581682434048,1631,669
674664755118911488,938,262
674646392044941312,1452,507
674644256330530816,1038,277
674638615994089473,1705,596
674632714662858753,1520,596
674606911342424069,943,102
674468880899788800,6295,2113
674447403907457024,1080,364
674436901579923456,1124,402
674422304705744896,1451,551
674416750885273600,686,143
674410619106390016,1216,477
674394782723014656,1518,589
674372068062928900,854,322
674330906434379776,566,76
674318007229923329,1432,527
674307341513269249,11431,7136
674291837063053312,14882,6040
674271431610523648,1588,749
674269164442398721,913,231
674265582246694913,1663,873
674262580978937856,1317,463
674255168825880576,1480,568
674082852460433408,759,174
674075285688614912,992,296
674063288070742018,6428,2260
674053186244734976,3353,1329
674051556661161984,1458,496
674045139690631169,1433,653
674042553264685056,731,132
674038233588723717,1110,423
674036086168010753,852,217
674024893172875264,1798,1252
674019345211760640,1141,306
674014384960745472,1574,661
674008982932058114,1210,365
673956914389192708,1956,981
673919437611909120,1175,377
673906403526995968,3214,1651
673887867907739649,939,255
673716320723169284,3105,768
673715861853720576,3568,2131
673711475735838725,1046,303
673709992831262724,857,279
673708611235921920,1091,296
673707060090052608,1106,401
673705679337693185,1261,410
673700254269775872,1448,583
673697980713705472,3828,1994
673689733134946305,1745,662
673688752737402881,1271,503
673686845050527744,1440,449
673680198160809984,1377,477
673662677122719744,1264,367
673656262056419329,718,247
673636718965334016,1113,366
673612854080196609,1602,735
673583129559498752,1197,371
673580926094458881,838,274
673576835670777856,1393,570
673363615379013632,1030,310
673359818736984064,1463,682
673355879178194945,1499,589
673352124999274496,1660,546
673350198937153538,752,218
673345638550134785,2525,1296
673343217010679808,977,277
673342308415348736,1278,595
673320132811366400,13532,8093
673317986296586240,878,265
673295268553605120,7568,3219
673270968295534593,1070,374
673240798075449344,1431,747
673213039743795200,2264,857
673148804208660480,1697,642
672997845381865473,1982,735
672995267319328768,962,302
672988786805112832,988,298
672984142909456390,1261,550
672980819271634944,1832,1026
672975131468300288,1691,925
672970152493887488,949,363
672968025906282496,1325,555
672964561327235073,1430,650
672902681409806336,1372,514
672898206762672129,909,430
672884426393653248,1555,844
672877615439593473,1038,374
672834301050937345,1319,577
672828477930868736,1261,501
672640509974827008,980,327
672622327801233409,1305,501
672614745925664768,1227,596
672609152938721280,1122,394
672604026190569472,1114,404
672594978741354496,1335,616
672591762242805761,955,339
672591271085670400,729,185
672538107540070400,1034,371
672523490734551040,642,173
672488522314567680,1115,446
672482722825261057,1141,610
672481316919734272,720,127
672475084225949696,1434,713
672466075045466113,1359,550
672272411274932228,6478,3441
672267570918129665,1502,626
672264251789176834,1145,343
672256522047614977,2825,1575
672254177670729728,1433,753
672248013293752320,1723,621
672245253877968896,689,162
672239279297454080,898,327
672231046314901505,1840,1035
672222792075620352,786,214
672205392827572224,2269,1171
672169685991993344,1025,373
672160042234327040,878,364
672139350159835138,1753,720
672125275208069120,2412,1157
672095186491711488,1006,373
672082170312290304,944,373
672068090318987265,1294,525
671896809300709376,8514,4224
671891728106971137,1337,582
671882082306625538,3480,1401
671879137494245376,1429,690
671874878652489728,1249,566
671866342182637568,1119,507
671855973984772097,908,452
671789708968640512,7085,3533
671768281401958400,1196,531
671763349865160704,1688,939
671744970634719232,1356,784
671743150407421952,743,236
671735591348891648,1458,767
671729906628341761,8527,4411
671561002136281088,12848,7327
671550332464455680,915,210
671547767500775424,1358,604
671544874165002241,1979,1061
671542985629241344,1093,572
671538301157904385,931,400
671536543010570240,1178,415
671533943490011136,1018,589
671528761649688577,845,263
671520732782923777,1406,533
671518598289059840,957,293
671511350426865664,1608,732
671504605491109889,7038,3590
671497587707535361,920,453
671488513339211776,1013,477
671486386088865792,579,208
671485057807351808,763,234
671390180817915904,1429,742
671362598324076544,1111,297
671357843010908160,399,150
671355857343524864,483,116
671347597085433856,961,433
671186162933985280,736,215
671182547775299584,1117,351
671166507850801152,878,356
671163268581498880,1667,1123
671159727754231808,373,82
671154572044468225,716,222
671151324042559489,670,157
671147085991960577,675,229
671141549288370177,1157,665
671138694582165504,924,409
671134062904504320,751,198
671122204919246848,3492,2550
671115716440031232,1369,786
671109016219725825,1149,448
670995969505435648,1104,298
670842764863651840,24658,8845
670840546554966016,592,196
670838202509447168,1113,704
670833812859932673,447,128
670832455012716544,735,222
670826280409919488,5560,4108
670823764196741120,779,196
670822709593571328,614,97
670815497391357952,3185,1556
670811965569282048,1134,275
670807719151067136,1159,499
670804601705242624,1967,974
670803562457407488,344,88
670797304698376195,736,240
670792680469889025,831,284
670789397210615808,661,245
670786190031921152,605,202
670783437142401025,819,401
670782429121134593,1568,782
670780561024270336,785,291
670778058496974848,328,74
670764103623966721,1076,427
670755717859713024,440,112
670733412878163972,967,521
670727704916926465,827,365
670717338665226240,1210,502
670704688707301377,770,375
670691627984359425,593,247
670679630144274432,748,287
670676092097810432,248,44
670668383499735048,10733,5104
670474236058800128,1524,767
670468609693655041,353,86
670465786746662913,974,559
670452855871037440,552,208
670449342516494336,1194,672
670444955656130560,6738,2006
670442337873600512,642,202
670435821946826752,1054,521
670434127938719744,1405,656
670433248821026816,329,114
670428280563085312,1386,636
670427002554466305,522,166
670421925039075328,1309,639
670420569653809152,629,320
670417414769758208,571,318
670411370698022913,2017,911
670408998013820928,557,229
670403879788544000,435,159
670385711116361728,562,213
670374371102445568,746,274
670361874861563904,329,69
670338931251150849,421,113
670319130621435904,3869,1235
670303360680108032,430,137
670290420111441920,704,291
670093938074779648,1025,338
670086499208155136,701,254
670079681849372674,2226,1253
670073503555706880,1583,801
670069087419133954,627,244
670061506722140161,769,347
670055038660800512,670,335
670046952931721218,645,180
670040295598354432,755,113
670037189829525505,589,280
670003130994700288,332,93
669993076832759809,327,86
669972011175813120,446,160
669970042633789440,304,62
669942763794931712,502,166
669926384437997569,373,106
669923323644657664,233,57
669753178989142016,818,405
669749430875258880,267,65
669684865554620416,516,90
669683899023405056,389,112
669682095984410625,349,136
669680153564442624,667,294
669661792646373376,802,444
669625907762618368,3534,1838
669603084620980224,952,367
669597912108789760,514,152
669583744538451968,1495,935
669573570759163904,435,143
669571471778410496,1596,1029
669567591774625800,236,55
669564461267722241,385,127
669393256313184256,368,77
669375718304980992,1332,736
669371483794317312,496,183
669367896104181761,466,160
669363888236994561,618,230
669359674819481600,370,127
669354382627049472,2709,1290
669353438988365824,647,265
669351434509529089,437,189
669328503091937280,1021,424
669327207240699904,575,118
669324657376567296,499,211
669216679721873412,1193,408
669214165781868544,439,169
669203728096960512,1006,486
669037058363662336,659,318
669015743032369152,738,379
669006782128353280,577,251
669000397445533696,20950,6441
668994913074286592,437,233
668992363537309700,746,352
668989615043424256,681,334
668988183816871936,898,477
668986018524233728,554,171
668981893510119424,538,310
668979806671884288,799,354
668975677807423489,1304,586
668967877119254528,145,23
668960084974809088,705,241
668955713004314625,280,72
668932921458302977,264,59
668902994700836864,318,102
668892474547511297,397,154
668872652652679168,527,304
668852170888998912,454,168
668826086256599040,432,139
668815180734689280,577,273
668779399630725120,704,375
668655139528511488,534,222
668645506898350081,890,536
668643542311546881,880,538
668641109086707712,1076,544
668636665813057536,1040,496
668633411083464705,2813,1671
668631377374486528,715,323
668627278264475648,317,118
668625577880875008,386,137
668623201287675904,1430,782
668620235289837568,201,43
668614819948453888,615,316
668587383441514497,1670,1087
668567822092664832,243,56
668544745690562560,515,230
668542336805281792,457,219
668537837512433665,251,77
668528771708952576,459,231
668507509523615744,325,107
668496999348633600,413,134
668484198282485761,425,238
668480044826800133,458,149
668466899341221888,882,523
668297328638447616,618,298
668291999406125056,242,31
668286279830867968,502,138
668274247790391296,823,232
668268907921326080,549,237
668256321989451776,1308,622
668248472370458624,986,495
668237644992782336,6209,2879
668226093875376128,298,105
668221241640230912,508,199
668204964695683073,553,197
668190681446379520,653,197
668171859951755264,491,195
668154635664932864,495,320
668142349051129856,567,284
668113020489474048,665,243
667937095915278337,1261,792
667924896115245057,300,113
667915453470232577,208,56
667911425562669056,492,308
667902449697558528,847,379
667886921285246976,1879,1099
667885044254572545,812,490
667878741721415682,390,120
667873844930215936,627,408
667866724293877760,2999,1038
667861340749471744,239,78
667832474953625600,291,63
667806454573760512,1048,497
667801013445750784,328,97
667793409583771648,697,334
667782464991965184,405,246
667773195014021121,235,57
667766675769573376,440,217
667728196545200128,377,152
667724302356258817,480,319
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,5774,2296
667546741521195010,331,125
